turku_text,region
"Çıktım yücesine seyran eyledim
Yar ilen gezdiğim yerler perişan
Firkat geldi dert eyledim ağladım
Bir ben değil cümle alem perişan

Firgatın ucundan görünmez dağlar
Aldırdım yavruyu ah edip ağlar
Yıkılmış yapılmış virandır bağlar
Bülbül feryad eder güller perişan

Dertli kulum kendi çalar sazını 
Kara topraklara sürer yüzünü
Kimse çekmez gayrı onun nazını
Bozuktur perdeler teller perişan
",sivas
"Çıktım yücesine seyran eyledim
Yar ile gezdiğim yerler perişan
Firkat geldi devreyleyip ağladım
Bir ben değil cümle alem perişan

Firkatin ucundan görünmez dağlar
Aldırdım yavruyu ah edip ağlar
Yıkılmış yapılmış virandan bağlar
Bülbül figan eder güller perişan

Aşık Dertli kendi çalar sazını 
Kara topraklara sürer yüzünü
Kimse çekmez gayrı onun nazını
Bozuktur perdeler teller perişan
",sivas
"Çok şükürler olsun gani Mevlaya
Çoğu farketmezdik az olmayınca
Kışı cehenneme misal yaratmış
Cenneti bilmezdik yaz olmayınca

Yüzümü Hakka eyledim türap
Cümleye yardımcı ol gani Yarap
Nice bin gölleri eylersin harap
İçinde turnası koy olmayınca

Birgün olur elin ermez dilbere
Genç iken kendine bir derman ara
Kim olursa olsun girer vebala
Ölçekle terazi düz olmayınca

Yar ile gördüm safayı demi
Gitmiyor başımdan dünyanın gamı
Ruhsatı zamane tutmaz adamı
Elinde kemani saz olmayınca
",sivas
"Çoktur benim şu Sivas'a nazarım
Lale sümbül güller açmış Sivas'ım
Ölür isem Tekke olsun mezarım
Çok insanlar konmuş göçmüş Sivas'ım

Aşığı çok olur hem de ozanı
Eksik olmaz okuyanı yazanı
Sabahları huzur verir ezanı
Adı tarihlere geçmiş Sivas'ım

Etiyle kıyması meşhurdur balı
Kurarlar tezgahı dokurlar halı
Renk renk bezenmiş yeşili alı
Sanatı dillere düşmüş Sivas'ım

İlçeler etrafa eylemiş sıra
Yıldızeli Hafik İmranlı Zara
Divriği Suşehri Koyulhisar'a
Her yana böylece taşmış Sivas'ım

Gemerek Şarkışla Divriği Gürün
Ulaş'la Kangal'da bol olur ürün
Türkiye içinde bellidir yerin
Yurdun ortasına düşmüş Sivas'ım

Verimlidir Akıncılar ovası
Ona eş değerdir Altunyayla'sı
Hayat verir Doğanşar'ın havası
Şükrani'ye sırrın açmış Sivas'ım
",sivas
"Çökeleği çökerttim (haydı da canım çökelek)
Üstüne tuzun ektim (ne diyon canım çökelek)
Yar geleceksin diye (haydı da canım çökelek)
Şu zamandır bekledim (şinanay canım çökelek)

Çökelek küpte saklı (haydı da canım çökelek)
Çalanın var mı aklı (ne diyon canım çökelek)
Gaç gündür söylemedim (haydı da canım çökelek)

Çökelek yendi bitti (haydı da canım çökelek)
Beni canımdan etti (ne diyon canım çökelek)
Yar Sivas'da ben burda (haydı da canım çökelek)
Cahillik ömrüm gitti (şinanay canım çökelek)

Çökeleği ararım (haydı da canım çökelek)
Komşulardan sorarım (ne diyon canım çökelek)
Yerin kimse bilmiyor (haydı da canım çökelek)
Ben aklıma şaşarım (şinanay canım çökelek)
",sivas
"Dağda ardıç kurusu (güloğlan)
Geçti güzel sürüsü (güloğlan)
Dahası neyise ne (güloğlan)
Yaktı beni birisi (güloğlan)

Ardıçlar sıra sıra
Yarim gitti Mısır'a
Koyun olsam melesem
Yarimin ardı sıra

Ardıçlar bitişiyor
Bülbüler ötüşüyor
Ötme bülbülüm ötme
Yüreğim tutuşuyor
",sivas
"Gam kasavet keder başa derildi
Ancak bu yarayı yazan dağıtır
Bu dert bize ta ezelden verildi
Sinemdeki olan yürek dağıtır

Gönül tutulmazdı her tuzak ile
Ahir tutup bent ettiler bağ ile
Dağ vurdular dağladılar dağ ile
Dediler ki bizim yozun dağıtır

Görmez misin şu Ferhat’ın işini
Kerem sevda ile çekti dişini
Ben de mesken edim bir dağbaşını
Desinler ki bu dağ Mecnun dağıdır

Dertli Kerem ile Behlül-i Dana
Onlar aşk elinden oldu divane
Agahi şuara olmuştur amma
Saçma sapan söyler sözü dağıtır
",sivas
"Dağlarında gül olaydım Sivas'ın
Ağacında dal olaydım Sivas'ın
Peteğinde bal olaydım Sivas'ın
Yazına kışına sor beni gardaş

Mereküm'ün yeli olsam Sivas'ın
Şeker şerbet dili olsam Sivas'ın
Muhabbetin eli olsam Sivas'ın
Suyuna aşına sor beni gardaş

Kutubi'yem benim yerim Sivas'tır
Yâre hasret kalmak zulümdür yastır
Yiğitler yatağı türküm Sivas'tır
Dağına taşına sor beni gardaş
",sivas
"Daha senden gayrı aşık mı yoktur
Nedir bu telaşın hey deli gönül
Hele düşün devr-i ademde beri
Neler gelmiş geçmiş say deli gönül

Günde bir yol duman çöker serime
Elim ermez gidem kisb ü karime
Kendi bildiğine doğrudur deme
Gel iki adama uy deli gönül

Şu yalan dünyadan ümidini üz
İnanmazsan var kitaba yüzbeyüz
Evin mezaristan malın bir top bez
Daha doymadınsa doy deli gönül

Baktım iki kişi mezar eşiyor
Gam kasavet geldi boydan aşıyor
Çok yaşayan yüze kadar yaşıyor
De gel bu rüyayı yoy deli gönül

Mevlam kanat vermiş uçamıyorsun
Bu nefsin elinden kaçamıyorsun
Ruhsat sen dünyadan geçemiyorsun
Topraklar başına vay deli gönül


",sivas
"Daima şanımız yücelir gider
Şehirler içinde bir Sivas'ımız
Doğru derler sana bu ismin yeter
Her daim şahlanır hür Sivas'ımız

Yiğitler içinde merdaneler var
Onlara layıktır namus ile ar
Şehadet sesiyle inliyor dağlar
Aşıklara ilham ver Sivas'ımız

Birbirine kardeş er ile paşa
Gözün kırpmaz el uzatır ateşe
Sevgi yazdırmışlar dağlara taşa
Muhabbet olacak der Sivas'ımız

Şükür eyler kısmetinin azına
Kurban olam toprağına tozuna
Güvenilir gelinine kızına
Ne kadar güzeldir nur Sivas'ımız

Mustafa yazıyor geniş ağımız
Burada yatanlar ciğer bağımız
Analar bacılar dert ortağımız
Şaha kalkacaktır gör Sivas'ımız
",sivas
"Hani Lokman hani yoktur Eflatun
Vurdular sineme yare dayandı
Nice bir çekeyim derd ü mihneti
Geldi gam kasavet sere dayandı

Topraktan halk oldu insanın cemi
Fani dünya için çekerler gamı
Mancılığa korlar(1) İbrahim gibi
Vücudum yanmakta nara dayandı

Çok zamandır terk eyledim sılayı
Hak bana çektirir derd ü belayı
Her kaçan cehd etsem yoktur kolayı
Görülmez işlerin Tur'a(2) dayandı

Güşad-ı yareyi çok çekti Eyyub(3)
Dökülen kurtları üstüne koyup
Alemi yaratan Settarü'l-Uyûb
El-aman ümidim Bir'e(4) dayandı

Ruhsati aşk ile gezdi alemi
Ehl-i irfan olan anlar kelamı(5)
Mevla'm böyle nasıl çalmış kalemi(6)
Bilmem bu tesellim(7) nere dayandı
",sivas
"Hayalime geldi ilham perisi
Doldurdu badeyi iç dedi bana
Türklü libas giymiş cennet hurisi
Benim için serden geç dedi bana

Kolumu boynunu atmak istedim
Sütker dudağından öpmek istedim
Elma yanağından tutmak istedim
Hiç sabrın yok mudur piç dedi bana

Dedim kıskanırım seyre çıkarsan
Benim ile gezip ele bakarsan
Dedi ben böyleyim kahrım çekersen
Sen gönlüne göre seç dedi bana

Kırmızı gül olam dedim eline
İbrişim olayım dedim beline
Yüzbaş’oğlu kurban dedim yoluna
Öyleyse kolların aç dedi bana
",sivas
"Yayladan gelirken yolum uğradı
Hoş geldin misafir in dedi bana
Çıkarttı memesin verdi ağzıma
Yorgunsun sevdiğim em dedi bana

Yozgat'tan gelirken yolun sağında
Arzıımanım kaldı göğsün ağında
Bir çift ayva bitmiş yarin bağında
O da ayva değil nar dedi bana

Gürleyen gök müdür esen yel midir
Arap atı tavlasından bellidir
Deste kakül al yanakta gamlıdır
İpek kakül değil tel dedi bana

Biçare Ruhsat hiç haram yemez
Birinin sırrını birine demez
Boynumuzun borcu beş vakit namaz
Ak göğsün üstünde kıl dedi bana
",sivas
"Dedim dilber gel bir pazar edelim
Dedi ben alışı verişi bilmem
Dedim muhabbetten kuralım çarşı
Dedi ben tenhada görüşü bilmem

Dedim işittim ki Ferhad Şirin'i
Dedi aşk yoluna koymuş varını
Dedim Ferhad vermedi mi serini
Dedi düşmanım çok şer işi bilmem

Dedim Kerem yanmış Aslı yoluna
Dedi Aslı düşmüş elin diline
Dedim Kamber ölmüş Arzu yoluna
Dedi ben inkisar kargışı bilmem

Dedim Ruhsat sana olmuş mülazim
Dedi bir ruhsat da olsun ne lazım
Dedim eğer kabul olsa niyazım
Dedi ben oraya varışı bilmem
",sivas
"Değirmen üstü çiçek
(haydi de) Orak getirin biçek (ey)
(paşam) Orak getirin biçek (ey)
Ben yarimi tanırım
(haydi de) Orta boylu mor çiçek (ey)
(paşam) Orta boylu mor çiçek (ey)

Coştum yine dalgalanıyorum ben
Ah yeni yeni sevdalanıyorum ben

Değirmenin bendinde
(haydi de) Kalayladım kazanı (ey)
(paşam) Kalayladım kazanı (ey)
Bir güzelin uğruna
(haydi de) Yedim ıramazanı (ey)
(paşam) Yedim ıramazanı (ey)

Coştum yine dalgalanıyorum ben
Ah yeni yeni sevdalanıyorum ben

Değirmenin bendine
(haydi de) Döner kendi kendine (ey)
(paşam) Döner kendi kendine (ey)
Hakikatli yar ise
(haydi de) Gelir kendi kendine (ey)
(paşam) Gelir kendi kendine (ey) 

Coştum yine dalgalanıyorum ben
Ah yeni yeni sevdalanıyorum ben
",sivas
"Akşam olmaz sandım sabah şafakta
Fala fala deli gönül dur hele
Konacaksın kahrettiğin kavakta
Dala dala deli gönül dur hele

Önce ateşiyle yakar kavurur
Kül eyleyip sonra göğe savurur
Bir havaya zaman seni çevirir
Çala çala deli gönül dur hele

Gahi iniş gahi yokuş arada
İşte yollar böyle gider karada
Ne yitirdin ne ararsın burada
Kala kala deli gönül dur hele

İsmet derde düştü aşık olunca
Önce düşünmeli ibret alınca
Ağu diyeceksin o gün gelince
Bala bala deli gönül dur hele
",sivas
"Dem dem dem dem Ali dem'i
Erenler sürüyor erkanı yolu

Ya hızır ya hızır ya hızır
Dem Ali dem dem

Hey erenler bir gül açmış Hicaz'dan
Yaprağı Muhammed Deha'sı Ali
Gönül demden gezer aşk ile nazdan
Menzili Muhammed Pervazı Ali

Ya hızır ya hızır ya hızır
Dem dem dem Ali dem

Tadına doymadım yeşil donunun
Vuran bağlarının gonca gülünün
Erenler yolunda Allah çölünün
Mecnun'u Muhammed Leyla'sı Ali

Ya hızır ya hızır Leyla'sı Ali
Dem dem dem dem Ali dem dem

Çark eyle çark eyle
Semah erenlerindir
Dogru görenlerindir
Bu yola eğri girmez
Hak'ka girenlerindir
",sivas
"Deniz kenarında bir ev yapmışam
Kerpiçim tükenmiş naçar kalmışam
Bir yar için çok cefalar çekmişem
Ela gözlüm nazlı Şirvan'ım benim

Havuzun başında esmesin yeller
Bugün efkarlıyım açmasın güller
Derdime katlandı sustu bülbüller
Ela gözlüm nazlı Şirvan'ım benim


",sivas
"Derman arardım derdime
Derdin bana derman imiş

Bürhan arardım aslıma
Aslım bana bürhan imiş
",sivas
"Devletli hünkarın aslan(1) veziri
Hamdolsun bu yana revan eyledi(2)
Dağıttı aleme namı şöhreti(3)
Gün gibi lütfunu ayan eyledi(4)

Reşit Paşa geldi diye duyuldu
Fukaralar sevinmeye koyuldu(5)
Eşkıya içinde figan yayıldı(6)
Geçirip benzini saman eyledi(7)

Gayri geçti eşkiyanın çağları
Hep kırıldı bayrakları tuğları
Korkusundan yatmaz derebeyleri
Bütün bellerini keman eyledi(8)

Geçirdi(9) nüfuzun dağ ile taşa
Titredi vilayet etraf dört(10) köşe
Tulû ömr eylesin(11) binlerce yaşa
Cihan içre vali nişan eyledi(12)

Bellerden(13) korkusuz geçiyor kervan
Bunda bir hal(14) var dedi arifan
Hakkında duacı hep sabi(15) sübyan
Ruhsati yoluna kurban eyledi(16)
",sivas
"Dilber hanemize buyur bu sabah
İşte senin ile sözü keserim
Bir binlik rakı al bir güzel kadeh
Ben de mezesine kuzu keserim

Bari beş yüzlük al binlik almazsan
Ağzına koy getir şişe bulmazsan
Sen de benim davetime gelmezsen
Ben de yollarından gözü keserim

Meyl-i muhabbetin gördüm beğendim
Böyle tedbir ettim kendime kendim
Davetime buyurmazsan efendim
Selamı sabahı nazı keserim

Gelirsen boş gelme göreyim sizi
Olursa çok olsun istemem azı
Beş yüzlüğün mezesine bir kuzu
Binlik olur ise öküz(ü) keserim

Kaba kaba laf atarsın Agahi
Öküz bulsam ben koşarım vallahi
Sade boş çıkarmam ol yüzü mahı
Tavuktan culuktan kazı keserim
",sivas
"Bilmem nasıl arz edeyim halimi dilber sana
Feda kılam bu canımı serimi dilber sana
Doğru de kimi seversin sana o layık mıdır
Harcedeyim bütüm varım kârımı dilber sana

Sen seni sakın hasımdan düşürürler tuzağa
Şöhrete meyil verme girersin sonra ağa
Ben za'ifim dayanamam düşerim sola sağa
Bu kadar ihsas ederim zarımı dilber sana

Ruhsati'yem kail oldum aha elli beşine
Gece gündüz yanar oldum benim gibi şaşkına
Bendeni atma yabana Yaradan'ım aşkına
Yoksa şekva mı ederdim şimdicek dilber sana
",sivas
"Eğer sevdiğimi vermezsen bana
Gözlerinden yağmur dökesin Sivas
Neler çektiğimi anlaman için
Bağrını kor ile yakasın Sivas

Bir kız sevdim kucağından çok gördün
Gönlümün gülünü ellere verdin
Baharımda bana acı gösterdin
Bencileyin acı çekesin Sivas

Gün görmeyip gecelerde kalasın
Mecnun gibi sevda çekip solasın
Cimri ağalara köle olasın
Herkese boynunu bükesin Sivas

Sen oldun Derdi'yi dertlere salan
Yıkılsın evlerin etsinler talan
Kalmasın bağrında bir ekmek bulan
Ellerin eline bakasın Sivas
",sivas
"Ezelinden beri yeşilsin derler
Yeşilsin güzelsin alasın Divrik
İşçi köylü esnaf hepsi de birler
Ebedi beraber olasın Divrik

Karşılıklı durur çifte kalesi
Ozanı yazanı Divriğin süsü
Selçuklu'da başkent imiş burası
Dilerim vilayet olasın Divrik

Varımış eskiden derebeyleri
Ne yazı ki söndürmüşler köyleri
Kuzuya kurbana karşı çayları
Bunları kafadan silesin Divrik

Su için yapılmış çok eski kuyu
Şehire can verdi Naci Bey Suyu
Nuri Demirağ'ın ilimde payı
İlimle irfanla dolasın Divrik

Maden söküyoruz ter döke döke
Daha kuracağız nice fabrika
Sanat lise her tarafın harika
Nice dev paletler kurasın Divrik

Divriği'ye gelmiş geçmiş reisler
Divriği tazelik yenilik ister
Çalış Yağbasan'ım kendini göster
Yobazlık yaparsan ölesin Divrik

Kültürü şenliği sanat meydanda
Ozanı yazanı aydını sende
Şen olasın Divrik isteriz canda
İleriye menzil alasın Divrik

Hüseyin Gazi'yim kazam Divriği
Seviyorum kardaşlığı birliği
Sende Türkiye'min maden varlığı
Cevherin kıymetin bilesin Divrik
",sivas
"Güzeller şahına bir muska(1) yazdım
Değmesin düşmanın nazarı diye
Bir gece gönderdim gizli bir name
Kuralım tenhada pazarı diye

Halime münasip yaran bulunmaz
Kalpteki yaramı saran bulunmaz
Dilbere bir öğüt veren bulunmaz
Terk eyleme okur yazarı diye

Söylemem dilimde var ise hata
Haniya bir kamil bu pendi tuta
Aşıka yol olmaz ölümden öte
Sen kimden edersin hazeri diye

Mürüvvet kılmadın şu ben gedaya 
Bu sinemi karşı verdim cıdaya
Sitem sözlerini kıldın hedaya
Başımda gezdirdim güzarı diye

Bu senin efkarın bu senin gamın
Dillerde söylenen hep senin namın
Ölürsem Fatma'nın yoluna gömün
Yad etsin Ruhsat'ın mezarı diye
",sivas
"Sofu sen kendini arif sanırsın
Benden özge arif yok yok diyerek
Sureti zahirde kafa sallarsın
Oturur kalkarsın hak hak diyerek

Güş eyle pendimi ey sofu zade
Sen bu gönül ile kalırsın dağda
Senin gibi gezer leylek havada
Geçirir ömrünü lak lak diyerek

Onda körsün eğer bunda kör isen
Rah-ı erenlerden bihaber isen
Yarın hakkın divanına varırsan
Kovarlar dışarı çık çık diyerek

Agahi’nin bu sözünde durmazsan
Ebedi kör kalın meydan görmezsen
Hacı Bektaş tarikine girmezsen
Sonra canın çıkar hık mık diyerek
",sivas
"Doğa derin uykusundan uyanır
Damarımda atar kanım Sivas'ım
Yıllardır hasrete can mı dayanır
Cennet kokar, her bir yanın Sivas'ım

Cumhuriyetimin temel harcısın
Laikliğe kale hem de burcusun
Ata'mdan emanet boynum borcusun
Ölmem mi yoluna senin Sivas'ım

Adına destanlar yazanlarınla
Nice oyunları bozanlarınla
Birlik türküsüyle ozanlarınla
Sallasın dünyayı ünün Sivas'ım

Bir bedeniz bizi kimse bölemez
Özüm ağlar iken yüzüm gülemez
Alevi-Sünni'si ayırt olamaz
Aynı kanın aynı canın Sivas'ım

Çifteminare'nle seman delinsin
Albayrağım göklerinde salınsın
Toprağından namert izi silinsin
Yiğitler harmanı şanın Sivas'ım

Gülçınar'ım garip mahzun gezerim
Değirmene döndüm dertler ezerim
Yad ellerde koyma benim mezarım
Sar bağrına görem günün Sivas'ım
",sivas
"Derdin ile oldum divane deli
Kıvrım kıvrım yollarını özledim
Gözümde tütüyor Sivri Tekeli
Çiçek kokan bellerini özledim

Çocuk iken boz eşeğe binerdim
Sevinerek yıkılgandan inerdim
Göl yapıp da ırmağında çimerdim
Boz bulanık sellerini özledim

Şu deli gönlüme vuramadım gem
Sakın bu halime eyleme sitem
Çaldibi'ni sarmış yağlıca çiğdem
Gonca gonca güllerini özledim

Salısok'tan kaval sesi duyardım
Bu nağmeye çaresizce uyardım
Gece gökyüzünde yıldız sayardım
Senin bu tür hallerini özledim

Duman almış Tekeli'nin başını
Arzularım baharını kışını
Evlik dolmasını herle aşını
Ocaklıkta küllerini özledim

Var mı seni benden daha çok seven
Bana gül görünür dağında keven
Harmanda sapların üstünde döven
Buğdayında çillerini özledim

Irmak kıyısında servi söğütler
Düğünlerde o söylenen ağıtlar
Harmanlarda halay çeken yiğitler
Gardaş beri gellerini özledim

Dağların boş olur gelince güzün
Kırların bir cennet olmasa düzün
Kağnıda koşulu kara öküzün
Ayağında nallarını özledim

Derlerdi ki filanca yer perili
Dört bir yanın birbirine girili
Odalarda kanepeye serili
Minderini çullarını özledim

Muhkem bir beldesi ora İslam'ın
Olsa da gülersin kederin gamın
Haştaş'la Küllüce hem Alaçam'ın
Acı esen yellerini özledim

Güderdik dağlarda öküzle manda
Çocukluk ya durmazdık bir mekanda
Çelikle tork oynar idik harmanda
Yaylalarda mallarını özledim

Kırtıllarda kekliklerin dolaşır
Şahin sesi yükseğinden ulaşır
Yeşmelerde koyun kuzu meleşir
Yeşil sarı allarını özledim

Mezgitli Körselik, Belbaşı durak
Gölyayla Dikenli bendeki merak
Çıkmıştır yollarda şimdi madımak
Döllüklerin döllerini özledim

Karasaban koşup tarla sürerdik
Toprakları kat kat edip dürerdik
Çaylıgöl Hümvek'ten fındık dererdik
Kabuğunu follarını özledim

Yılda bir gün panayırı kurulur
Mehter zurna çalar davul vurulur
Başpehlivan meydanlara kurulur
Dosta açık kollarını özledim

Top perçemli kızlar yorulmak neymiş
Bilmezler yeşmede ederler emiş
Vatandan ayrılmak ne illet şeymiş
Senle olan yıllarımı özledim

Babam bağırdıkça duymadığımı
Akşamki sopayı saymadığımı
Irmak kıyısında oynadığımı
Çökeliği limlerini özledim

Irmak kıyısında hep koşa koşa
Çocuklar çıkardık o Cırttutaş'a
Doğanşar güzelsin hep baştanbaşa
Cücüleri çallarını özledim

Her gün seni düşlerimde görürdüm
Gelmek için canlarımı verirdim
Yıkanırken, başıma da sürerdim
Çamurunu killerini özledim

Duman sarmış Tekeli'nin başını
Özledim lorunu bir de keşini
Bir yol öpsem toprağını taşını
Kırlarını çöllerini özledim

Yüzük odasında yiğidim diyen
Yüzük bende deyip sopayı yiyen
Yüzükte yenilip hılleti giyen
O acayip kullarını özledim

Gelin olan genç kızların yasını
Karanlıkdere'nin duman pusunu
Minarelerinden ezan sesini
Hakk'a açık ellerini özledim

Bir acayip manzaradır Çalucu
Besürü Havile tatlı alıcı
Demirci örsünde döverken tucu
Alnındaki terlerini özledim

Doğanşar Ömer'in öz cennet yurdu
Eksilmez dağların dolanır kurdu
Hasretinden yine gönlüm kudurdu
Bir gel desen (gel)lerini özledim
",sivas
